Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,Total_Trans_Amt,Total_Trans_Ct,avg_spend,Education_Level,Card_Category
36.0,3,3.0,5576.0,0,0.0,4322.0,85.0,50.84705882352941,Unknown,Blue
36.0,3,2.0,1534.0,0,0.0,2596.0,39.0,66.56410256410257,Unknown,Blue
41.0,3,2.0,4169.0,1549,0.372,4519.0,82.0,55.109756097560975,High School,Blue
37.0,6,3.0,18085.0,747,0.041,4583.0,76.0,60.30263157894737,Unknown,Blue
25.0,3,1.0,1438.3,0,0.0,4434.0,73.0,60.73972602739726,Graduate,Blue
41.0,3,3.0,5471.0,1342,0.245,4002.0,67.0,59.73134328358209,Post-Graduate,Blue
31.0,5,3.0,4332.0,1313,0.303,4093.0,84.0,48.726190476190474,Uneducated,Blue
36.0,3,3.0,2340.0,1101,0.471,4501.0,68.0,66.19117647058823,High School,Blue
34.0,4,2.0,4776.0,0,0.0,4581.0,60.0,76.35,Post-Graduate,Blue
36.0,6,2.0,3542.0,2417,0.682,4127.0,71.0,58.12676056338028,High School,Blue
29.0,5,3.0,8823.0,0,0.0,4453.0,84.0,53.01190476190476,Post-Graduate,Blue
52.0,4,3.0,2002.0,1188,0.593,3735.0,73.0,51.16438356164384,Uneducated,Blue
36.0,3,2.0,4998.0,1626,0.325,4329.0,61.0,70.9672131147541,Post-Graduate,Blue
48.0,3,5.0,1638.0,0,0.0,1702.0,36.0,47.27777777777778,Post-Graduate,Blue
32.0,1,3.0,1789.0,0,0.0,2784.0,49.0,56.816326530612244,Uneducated,Blue
36.0,3,4.0,3524.0,1306,0.371,4252.0,78.0,54.51282051282051,Unknown,Blue
36.0,5,3.0,1571.0,0,0.0,4580.0,74.0,61.891891891891895,Graduate,Blue
15.0,5,3.0,4312.0,2517,0.584,2693.0,56.0,48.089285714285715,College,Blue
44.0,5,3.0,2205.0,1659,0.752,4813.0,77.0,62.506493506493506,Unknown,Blue
37.0,4,2.0,3378.0,0,0.0,4761.0,81.0,58.77777777777778,Graduate,Blue
30.0,5,3.0,4038.0,1530,0.379,2400.0,41.0,58.53658536585366,Graduate,Blue
24.0,5,3.0,1438.3,0,0.0,2355.0,47.0,50.1063829787234,Unknown,Blue
36.0,5,1.0,3308.0,2517,0.761,5104.0,85.0,60.04705882352941,Graduate,Blue
36.0,6,2.0,2359.0,1509,0.64,5232.0,78.0,67.07692307692308,High School,Blue
27.0,6,1.0,2252.0,1826,0.811,5055.0,68.0,74.33823529411765,High School,Blue
34.0,2,3.0,7077.0,0,0.0,2619.0,41.0,63.8780487804878,Unknown,Blue
51.0,4,2.0,2706.0,889,0.329,5047.0,64.0,78.859375,College,Blue
29.0,4,2.0,1966.0,1452,0.739,4666.0,74.0,63.054054054054056,Unknown,Blue
30.0,3,1.0,5869.0,0,0.0,5103.0,83.0,61.48192771084337,High School,Blue
24.0,6,2.0,1438.3,0,0.0,3940.0,82.0,48.048780487804876,Uneducated,Blue
36.0,6,2.0,1636.0,986,0.603,4695.0,73.0,64.31506849315069,High School,Blue
38.0,6,2.0,1449.0,749,0.517,4039.0,50.0,80.78,Graduate,Blue
40.0,5,4.0,2509.0,450,0.179,2239.0,47.0,47.638297872340424,Uneducated,Blue
36.0,3,5.0,2426.0,0,0.0,4918.0,81.0,60.71604938271605,High School,Blue
33.0,3,1.0,7328.0,936,0.128,4518.0,79.0,57.18987341772152,Graduate,Blue
29.0,6,3.0,2118.0,1189,0.561,4541.0,60.0,75.68333333333334,Graduate,Blue
25.0,6,2.0,2275.0,1468,0.645,4977.0,88.0,56.55681818181818,Graduate,Blue
36.0,3,2.0,1858.0,1071,0.576,4388.0,66.0,66.48484848484848,Unknown,Blue
41.0,6,1.0,1438.3,0,0.0,4538.0,82.0,55.34146341463415,Graduate,Blue
23.0,5,1.0,2591.0,0,0.0,3876.0,67.0,57.850746268656714,Graduate,Blue
36.0,1,3.0,1615.0,950,0.588,2212.0,43.0,51.44186046511628,Doctorate,Blue
36.0,5,1.0,8332.0,0,0.0,5108.0,78.0,65.48717948717949,Graduate,Blue
48.0,3,2.0,8082.0,1138,0.141,4277.0,59.0,72.49152542372882,Unknown,Blue
51.0,6,2.0,1511.0,0,0.0,4683.0,87.0,53.827586206896555,High School,Blue
44.0,5,2.0,1669.0,1000,0.599,4085.0,69.0,59.20289855072464,Uneducated,Blue
30.0,3,2.0,1978.0,871,0.44,4299.0,59.0,72.86440677966101,College,Blue
46.0,3,3.0,1606.0,0,0.0,4548.0,76.0,59.8421052631579,Graduate,Blue
29.0,3,3.0,2406.0,1705,0.709,4665.0,89.0,52.41573033707865,Doctorate,Blue
21.0,2,2.0,1576.0,0,0.0,2703.0,56.0,48.267857142857146,High School,Blue
26.0,4,2.0,2973.0,1136,0.382,4342.0,87.0,49.9080459770115,Uneducated,Blue
25.0,4,2.0,1438.3,0,0.0,2493.0,42.0,59.357142857142854,Graduate,Blue
34.0,4,3.0,2223.0,632,0.284,2538.0,49.0,51.795918367346935,High School,Blue
36.0,6,3.0,2896.0,0,0.0,4970.0,85.0,58.470588235294116,Post-Graduate,Blue
36.0,4,3.0,2406.0,1744,0.725,4748.0,88.0,53.95454545454545,Unknown,Blue
40.0,5,4.0,1438.3,0,0.0,2207.0,41.0,53.829268292682926,Unknown,Blue
26.0,6,2.0,2256.0,1346,0.597,4893.0,76.0,64.38157894736842,Post-Graduate,Blue
36.0,5,3.0,1516.0,0,0.0,2709.0,54.0,50.166666666666664,Graduate,Blue
33.0,3,2.0,2485.0,1651,0.664,4351.0,86.0,50.593023255813954,Unknown,Blue
40.0,4,2.0,4490.0,1989,0.443,4346.0,70.0,62.08571428571429,High School,Blue
38.0,4,3.0,3264.0,2042,0.626,4624.0,75.0,61.653333333333336,College,Blue
43.0,5,3.0,1438.3,787,0.547,4830.0,79.0,61.139240506329116,Graduate,Blue
18.0,4,1.0,1900.0,0,0.0,2880.0,46.0,62.608695652173914,Doctorate,Blue
26.0,4,1.0,2295.0,1250,0.545,3834.0,69.0,55.56521739130435,Post-Graduate,Blue
36.0,3,1.0,2723.0,1902,0.698,3875.0,84.0,46.13095238095238,Graduate,Blue
27.0,3,1.0,1776.0,691,0.389,4878.0,84.0,58.07142857142857,College,Blue
33.0,3,3.0,1968.0,1270,0.645,4199.0,84.0,49.98809523809524,High School,Blue
46.0,5,3.0,1871.0,1339,0.716,4553.0,90.0,50.58888888888889,High School,Blue
28.0,3,1.0,1438.3,0,0.0,4482.0,54.0,83.0,College,Blue
39.0,4,4.0,1852.0,0,0.0,4339.0,82.0,52.91463414634146,Unknown,Blue
29.0,4,2.0,1511.0,864,0.572,4823.0,64.0,75.359375,Unknown,Blue
36.0,4,2.0,6018.0,0,0.0,4355.0,78.0,55.833333333333336,Unknown,Blue
39.0,3,1.0,2755.0,1483,0.538,4394.0,75.0,58.586666666666666,High School,Blue
36.0,4,3.0,1861.0,1677,0.901,5225.0,94.0,55.58510638297872,Graduate,Blue
40.0,6,4.0,13709.0,813,0.059,2511.0,40.0,62.775,High School,Blue
40.0,5,2.0,1438.3,661,0.46,4463.0,87.0,51.298850574712645,Uneducated,Blue
44.0,6,3.0,7866.0,0,0.0,4238.0,55.0,77.05454545454545,Graduate,Blue
36.0,4,3.0,2190.0,1299,0.593,5026.0,77.0,65.27272727272727,High School,Blue
30.0,4,1.0,4829.0,1153,0.239,4778.0,65.0,73.50769230769231,Graduate,Blue
36.0,5,1.0,3210.0,2081,0.648,3962.0,62.0,63.903225806451616,Graduate,Blue
26.0,6,2.0,14485.0,2124,0.147,3895.0,87.0,44.770114942528735,Uneducated,Blue
36.0,4,3.0,6043.0,0,0.0,4256.0,78.0,54.56410256410256,Post-Graduate,Blue
48.0,3,3.0,1438.3,0,0.0,4210.0,75.0,56.13333333333333,High School,Blue
33.0,6,1.0,7951.0,1456,0.183,4452.0,65.0,68.49230769230769,Graduate,Blue
32.0,4,3.0,3114.0,2208,0.709,5219.0,86.0,60.68604651162791,Unknown,Blue
36.0,3,2.0,3647.0,2517,0.69,2935.0,58.0,50.60344827586207,Unknown,Blue
31.0,6,3.0,4972.0,0,0.0,4524.0,72.0,62.833333333333336,High School,Blue
47.0,3,3.0,13565.0,0,0.0,3705.0,69.0,53.69565217391305,Graduate,Silver
40.0,5,2.0,6610.0,1663,0.252,4735.0,83.0,57.04819277108434,Graduate,Blue
43.0,1,2.0,3146.0,0,0.0,1868.0,38.0,49.1578947368421,High School,Blue
30.0,5,3.0,5302.0,2414,0.455,4284.0,74.0,57.891891891891895,Graduate,Blue
36.0,4,3.0,2658.0,1884,0.709,4779.0,83.0,57.57831325301205,Graduate,Blue
44.0,4,3.0,2303.0,540,0.234,3440.0,46.0,74.78260869565217,Graduate,Blue
41.0,4,2.0,2792.0,887,0.318,4074.0,81.0,50.2962962962963,Graduate,Blue
33.0,3,3.0,2267.0,1283,0.566,4249.0,81.0,52.45679012345679,Graduate,Blue
34.0,3,3.0,4189.0,2066,0.493,4661.0,85.0,54.83529411764706,Graduate,Blue
39.0,6,3.0,12890.0,0,0.0,2216.0,51.0,43.450980392156865,Graduate,Blue
37.0,3,2.0,1787.0,0,0.0,2345.0,36.0,65.13888888888889,Doctorate,Blue
49.0,4,2.0,1781.0,0,0.0,4593.0,81.0,56.7037037037037,Graduate,Blue
36.0,4,3.0,3276.0,2353,0.718,4488.0,92.0,48.78260869565217,Unknown,Blue
30.0,3,3.0,14670.0,1900,0.13,4221.0,83.0,50.855421686746986,High School,Blue
33.0,5,3.0,2111.0,1761,0.834,2112.0,46.0,45.91304347826087,Graduate,Blue
36.0,4,1.0,3123.0,0,0.0,4424.0,81.0,54.617283950617285,College,Blue
36.0,6,3.0,6925.0,0,0.0,2506.0,36.0,69.61111111111111,Uneducated,Blue
39.0,4,3.0,2021.0,1182,0.585,4209.0,77.0,54.66233766233766,High School,Blue
15.0,5,3.0,1630.0,1008,0.618,4143.0,67.0,61.83582089552239,Uneducated,Blue
38.0,6,2.0,22639.0,1481,0.065,4219.0,65.0,64.9076923076923,Uneducated,Blue
25.0,4,2.0,2768.0,2228,0.805,5112.0,86.0,59.44186046511628,Graduate,Blue
42.0,6,3.0,25658.0,1721,0.067,4498.0,85.0,52.917647058823526,Graduate,Blue
39.0,6,3.0,3468.0,2517,0.726,2494.0,39.0,63.94871794871795,Uneducated,Blue
36.0,4,2.0,1438.3,0,0.0,4323.0,70.0,61.75714285714286,Post-Graduate,Blue
36.0,4,1.0,32733.0,1448,0.044,3452.0,54.0,63.925925925925924,College,Blue
39.0,5,1.0,1438.3,0,0.0,3691.0,77.0,47.935064935064936,Doctorate,Blue
36.0,6,2.0,2020.0,1103,0.546,4951.0,85.0,58.247058823529414,High School,Blue
35.0,3,3.0,34516.0,0,0.0,2227.0,44.0,50.61363636363637,High School,Gold
47.0,5,2.0,5261.0,1966,0.374,4448.0,86.0,51.72093023255814,Uneducated,Blue
41.0,4,2.0,3035.0,1960,0.646,4104.0,79.0,51.949367088607595,Graduate,Blue
36.0,4,3.0,2407.0,1552,0.645,4983.0,86.0,57.94186046511628,Graduate,Blue
35.0,6,3.0,1781.0,0,0.0,2196.0,35.0,62.74285714285714,College,Blue
36.0,4,3.0,2740.0,2425,0.885,2431.0,46.0,52.84782608695652,Unknown,Blue
31.0,4,5.0,4311.0,822,0.191,4965.0,94.0,52.819148936170215,Graduate,Blue
32.0,5,3.0,1931.0,1297,0.672,4693.0,66.0,71.10606060606061,High School,Blue
36.0,3,1.0,8438.0,1825,0.216,4798.0,89.0,53.91011235955056,Uneducated,Blue
36.0,3,2.0,3413.0,2372,0.695,5029.0,86.0,58.47674418604651,High School,Blue
15.0,3,2.0,2163.0,1942,0.898,4380.0,57.0,76.84210526315789,Graduate,Blue
31.0,5,1.0,2315.0,1565,0.676,4828.0,90.0,53.644444444444446,Graduate,Blue
37.0,6,1.0,4008.0,1650,0.412,5429.0,71.0,76.46478873239437,High School,Blue
36.0,6,2.0,1538.0,0,0.0,4884.0,79.0,61.822784810126585,Graduate,Blue
36.0,4,1.0,11698.0,1060,0.091,3539.0,81.0,43.69135802469136,College,Blue
28.0,4,2.0,8318.0,2517,0.303,2427.0,52.0,46.67307692307692,Graduate,Blue
41.0,5,2.0,1438.3,0,0.0,3942.0,78.0,50.53846153846154,Unknown,Blue
43.0,1,3.0,1643.0,526,0.32,2520.0,38.0,66.3157894736842,Unknown,Blue
35.0,3,3.0,2793.0,1517,0.543,3485.0,72.0,48.40277777777778,Unknown,Blue
47.0,6,1.0,2394.0,1427,0.596,4611.0,82.0,56.23170731707317,Unknown,Blue
36.0,6,2.0,1543.0,1041,0.675,4312.0,84.0,51.333333333333336,Unknown,Blue
27.0,4,2.0,1438.3,0,0.0,4397.0,73.0,60.23287671232877,Graduate,Blue
28.0,5,1.0,9577.0,632,0.066,4086.0,62.0,65.90322580645162,High School,Blue
36.0,6,1.0,5427.0,2177,0.401,4328.0,73.0,59.28767123287671,Post-Graduate,Blue
26.0,3,2.0,2867.0,0,0.0,2646.0,41.0,64.53658536585365,Graduate,Blue
29.0,3,2.0,2506.0,1362,0.543,4665.0,82.0,56.890243902439025,High School,Blue
29.0,5,2.0,1693.0,1101,0.65,4203.0,87.0,48.310344827586206,Doctorate,Blue
36.0,4,2.0,3137.0,959,0.306,2925.0,41.0,71.34146341463415,Graduate,Blue
36.0,6,2.0,4953.0,991,0.2,4183.0,67.0,62.43283582089552,High School,Blue
36.0,3,3.0,1886.0,1023,0.542,4233.0,81.0,52.25925925925926,Unknown,Blue
30.0,5,2.0,1438.3,1223,0.85,2181.0,43.0,50.72093023255814,College,Blue
15.0,3,1.0,2299.0,0,0.0,2323.0,47.0,49.42553191489362,College,Blue
44.0,5,1.0,16794.0,1527,0.091,4040.0,76.0,53.1578947368421,Unknown,Blue
47.0,4,2.0,1804.0,1298,0.72,4542.0,73.0,62.21917808219178,High School,Blue
41.0,3,3.0,2372.0,1148,0.484,4418.0,80.0,55.225,Doctorate,Blue
36.0,6,3.0,2570.0,2107,0.82,4058.0,83.0,48.89156626506024,Graduate,Blue
53.0,4,2.0,4386.0,2505,0.571,4064.0,65.0,62.52307692307692,Graduate,Blue
37.0,3,3.0,5951.0,0,0.0,4160.0,84.0,49.523809523809526,High School,Blue
31.0,6,1.0,2381.0,1603,0.673,4013.0,79.0,50.79746835443038,Uneducated,Blue
36.0,5,3.0,2788.0,1826,0.655,4437.0,67.0,66.22388059701493,Doctorate,Blue
36.0,6,1.0,2448.0,1969,0.804,5066.0,84.0,60.30952380952381,Unknown,Blue
40.0,5,3.0,10317.0,642,0.062,3939.0,60.0,65.65,College,Blue
32.0,3,3.0,1693.0,1457,0.861,2829.0,42.0,67.35714285714286,Unknown,Blue
36.0,4,3.0,2866.0,1882,0.657,4850.0,84.0,57.73809523809524,Graduate,Blue
23.0,6,1.0,1878.0,1024,0.545,4707.0,74.0,63.608108108108105,College,Blue
36.0,5,2.0,1438.3,0,0.0,4490.0,65.0,69.07692307692308,High School,Blue
53.0,5,5.0,7501.0,2517,0.336,2280.0,49.0,46.53061224489796,Unknown,Blue
22.0,4,2.0,29898.0,1414,0.047,3883.0,68.0,57.10294117647059,Unknown,Blue
21.0,6,1.0,2965.0,1819,0.613,4475.0,66.0,67.8030303030303,High School,Blue
36.0,3,2.0,10031.0,0,0.0,1792.0,29.0,61.793103448275865,Graduate,Blue
36.0,6,3.0,4049.0,0,0.0,4003.0,73.0,54.83561643835616,Graduate,Blue
26.0,3,2.0,2669.0,0,0.0,2271.0,31.0,73.25806451612904,Graduate,Blue
36.0,3,3.0,6538.0,0,0.0,2132.0,33.0,64.60606060606061,Graduate,Blue
36.0,5,2.0,2225.0,0,0.0,4138.0,85.0,48.68235294117647,High School,Blue
34.0,2,3.0,1689.0,0,0.0,1588.0,37.0,42.91891891891892,Unknown,Blue
51.0,3,5.0,1614.0,0,0.0,1690.0,38.0,44.473684210526315,Uneducated,Blue
30.0,5,2.0,17523.0,0,0.0,1974.0,54.0,36.55555555555556,Graduate,Blue
33.0,3,2.0,2900.0,2122,0.732,4656.0,59.0,78.91525423728814,Graduate,Blue
36.0,4,5.0,2352.0,2176,0.9132300000000001,5209.0,93.0,56.01075268817204,Post-Graduate,Blue
36.0,6,4.0,2212.0,1902,0.86,4976.0,79.0,62.9873417721519,College,Blue
36.0,4,3.0,9642.0,1431,0.148,2172.0,33.0,65.81818181818181,College,Blue
39.0,6,4.0,3606.0,1862,0.516,3568.0,92.0,38.78260869565217,College,Blue
35.0,3,3.0,1855.0,0,0.0,2544.0,27.0,94.22222222222223,Unknown,Blue
25.0,6,2.0,13546.0,1720,0.127,3943.0,73.0,54.013698630136986,Uneducated,Blue
33.0,5,3.0,3001.0,0,0.0,2577.0,39.0,66.07692307692308,Unknown,Blue
55.0,4,3.0,1438.3,0,0.0,4518.0,81.0,55.77777777777778,Graduate,Blue
19.0,3,2.0,1438.3,0,0.0,4593.0,79.0,58.139240506329116,Unknown,Blue
39.0,3,2.0,2426.0,1589,0.655,5175.0,82.0,63.109756097560975,Unknown,Blue
34.0,6,3.0,3499.0,1759,0.503,3972.0,67.0,59.28358208955224,Doctorate,Blue
28.0,6,3.0,18295.0,0,0.0,4827.0,70.0,68.95714285714286,Graduate,Blue
37.0,3,1.0,4254.0,1204,0.283,5385.0,93.0,57.903225806451616,Doctorate,Blue
34.0,3,2.0,2429.0,1687,0.695,4122.0,74.0,55.7027027027027,College,Blue
36.0,5,1.0,1536.0,801,0.521,3904.0,74.0,52.75675675675676,High School,Blue
34.0,4,3.0,15370.0,686,0.045,4106.0,71.0,57.83098591549296,High School,Blue
44.0,5,3.0,1677.0,0,0.0,2477.0,45.0,55.044444444444444,Graduate,Blue
36.0,5,3.0,2396.0,1663,0.694,4569.0,70.0,65.27142857142857,Graduate,Blue
30.0,5,3.0,1579.0,900,0.57,4354.0,70.0,62.2,High School,Blue
37.0,3,2.0,1900.0,0,0.0,2298.0,45.0,51.06666666666667,Unknown,Blue
43.0,6,3.0,3124.0,2517,0.806,4716.0,68.0,69.3529411764706,Unknown,Blue
26.0,6,3.0,2240.0,1664,0.743,4399.0,80.0,54.9875,Graduate,Blue
26.0,3,2.0,1438.3,0,0.0,4776.0,82.0,58.24390243902439,Unknown,Blue
35.0,5,1.0,34516.0,2332,0.068,4587.0,82.0,55.9390243902439,College,Silver
26.0,5,2.0,3453.0,2517,0.729,4386.0,68.0,64.5,Unknown,Blue
30.0,4,3.0,1889.0,0,0.0,2479.0,46.0,53.891304347826086,Graduate,Blue
36.0,6,4.0,1438.3,0,0.0,2116.0,38.0,55.68421052631579,Uneducated,Blue
23.0,5,3.0,5791.0,2517,0.435,2516.0,64.0,39.3125,Graduate,Blue
29.0,3,2.0,3429.0,0,0.0,4591.0,85.0,54.01176470588236,Graduate,Blue
35.0,4,4.0,2411.0,1379,0.572,4812.0,79.0,60.91139240506329,Graduate,Blue
33.0,4,2.0,2256.0,0,0.0,4587.0,92.0,49.858695652173914,Post-Graduate,Blue
36.0,6,1.0,6400.0,1979,0.309,4475.0,91.0,49.175824175824175,Post-Graduate,Blue
36.0,4,2.0,1912.0,1281,0.67,5046.0,79.0,63.87341772151899,High School,Blue
39.0,3,2.0,3028.0,1339,0.442,4144.0,64.0,64.75,Post-Graduate,Blue
35.0,5,4.0,1514.0,745,0.492,4004.0,69.0,58.028985507246375,High School,Blue
42.0,5,3.0,3103.0,2517,0.811,4641.0,80.0,58.0125,Uneducated,Blue
47.0,5,1.0,2504.0,1915,0.765,4847.0,86.0,56.36046511627907,Doctorate,Blue
49.0,5,3.0,5466.0,0,0.0,4435.0,79.0,56.139240506329116,Uneducated,Blue
40.0,4,1.0,2315.0,1336,0.577,4143.0,65.0,63.738461538461536,Uneducated,Blue
29.0,3,3.0,1460.0,0,0.0,2329.0,36.0,64.69444444444444,Graduate,Blue
36.0,3,3.0,4225.0,2517,0.596,2659.0,43.0,61.83720930232558,Graduate,Blue
43.0,4,3.0,2835.0,2292,0.808,4686.0,79.0,59.31645569620253,Uneducated,Blue
34.0,6,1.0,3017.0,0,0.0,4389.0,72.0,60.958333333333336,Uneducated,Blue
46.0,6,2.0,23925.0,1494,0.062,3677.0,55.0,66.85454545454546,Unknown,Blue
36.0,3,3.0,2886.0,2517,0.872,4884.0,89.0,54.87640449438202,Graduate,Blue
36.0,3,3.0,1565.0,944,0.603,4798.0,73.0,65.72602739726027,Graduate,Blue
44.0,6,3.0,1544.0,0,0.0,1902.0,35.0,54.34285714285714,Graduate,Blue
36.0,3,2.0,1755.0,0,0.0,4786.0,73.0,65.56164383561644,Uneducated,Blue
36.0,3,3.0,1438.3,666,0.463,4759.0,90.0,52.87777777777778,Graduate,Blue
38.0,4,5.0,2799.0,2412,0.862,4634.0,91.0,50.92307692307692,Graduate,Blue
52.0,4,5.0,12398.0,0,0.0,4228.0,93.0,45.46236559139785,Unknown,Blue
36.0,5,3.0,3747.0,2268,0.605,4609.0,87.0,52.97701149425287,Uneducated,Blue
36.0,5,4.0,2428.0,2005,0.826,5170.0,68.0,76.02941176470588,College,Blue
42.0,6,4.0,1910.0,1431,0.749,5253.0,82.0,64.0609756097561,Uneducated,Blue
37.0,4,3.0,1515.0,996,0.657,4324.0,89.0,48.58426966292135,Unknown,Blue
36.0,3,5.0,1438.3,1055,0.734,4532.0,78.0,58.1025641025641,Uneducated,Blue
33.0,4,4.0,3119.0,1328,0.426,4659.0,82.0,56.81707317073171,College,Blue
43.0,3,3.0,1438.3,910,0.633,2370.0,44.0,53.86363636363637,Unknown,Blue
41.0,3,5.0,3128.0,749,0.239,4369.0,59.0,74.05084745762711,Uneducated,Blue
35.0,3,3.0,4177.0,2094,0.501,3553.0,66.0,53.833333333333336,Unknown,Blue
36.0,4,3.0,3203.0,2366,0.739,4282.0,82.0,52.21951219512195,Graduate,Blue
36.0,5,2.0,2092.0,0,0.0,2015.0,33.0,61.06060606060606,Graduate,Blue
36.0,5,4.0,3033.0,0,0.0,4921.0,90.0,54.67777777777778,Unknown,Blue
36.0,5,4.0,5204.0,0,0.0,5285.0,82.0,64.45121951219512,Graduate,Blue
46.0,3,3.0,2429.0,1250,0.515,4761.0,99.0,48.09090909090909,Graduate,Blue
32.0,6,3.0,2624.0,1117,0.426,3929.0,67.0,58.64179104477612,Graduate,Blue
36.0,1,3.0,3546.0,0,0.0,2616.0,47.0,55.659574468085104,High School,Blue
33.0,6,3.0,1438.3,1201,0.835,4851.0,86.0,56.406976744186046,Unknown,Blue
34.0,5,4.0,13587.0,2374,0.175,4995.0,88.0,56.76136363636363,Graduate,Blue
39.0,6,4.0,2781.0,992,0.357,4577.0,81.0,56.50617283950617,High School,Blue
24.0,5,1.0,4568.0,2025,0.443,4869.0,85.0,57.28235294117647,Uneducated,Blue
36.0,5,5.0,1438.3,0,0.0,4565.0,84.0,54.345238095238095,College,Blue
32.0,3,3.0,2142.0,1369,0.639,4424.0,88.0,50.27272727272727,Post-Graduate,Blue
46.0,3,3.0,8961.0,1382,0.154,4408.0,80.0,55.1,Graduate,Blue
27.0,4,1.0,1877.0,0,0.0,4854.0,80.0,60.675,Unknown,Blue
31.0,6,2.0,16050.0,0,0.0,3721.0,62.0,60.016129032258064,College,Blue
36.0,5,3.0,2188.0,1067,0.488,4537.0,66.0,68.74242424242425,Graduate,Blue
31.0,5,3.0,2369.0,1019,0.43,4317.0,66.0,65.4090909090909,Unknown,Blue
36.0,4,3.0,4970.0,1591,0.32,5023.0,78.0,64.3974358974359,Graduate,Blue
38.0,5,2.0,1438.3,0,0.0,2171.0,38.0,57.13157894736842,Uneducated,Blue
32.0,6,3.0,4373.0,0,0.0,2397.0,46.0,52.108695652173914,College,Blue
28.0,5,2.0,12073.0,0,0.0,2400.0,52.0,46.15384615384615,Unknown,Blue
32.0,6,3.0,1897.0,0,0.0,2866.0,47.0,60.97872340425532,Uneducated,Blue
38.0,6,4.0,7182.0,1774,0.247,4294.0,67.0,64.08955223880596,Uneducated,Blue
20.0,3,2.0,3940.0,1384,0.351,3257.0,53.0,61.45283018867924,Uneducated,Blue
27.0,5,2.0,5784.0,0,0.0,4173.0,80.0,52.1625,Graduate,Blue
50.0,6,5.0,1438.3,876,0.609,4815.0,62.0,77.66129032258064,Graduate,Blue
53.0,4,2.0,2642.0,1249,0.473,4897.0,81.0,60.45679012345679,High School,Blue
46.0,4,5.0,28229.0,287,0.01,2281.0,45.0,50.68888888888889,Post-Graduate,Silver
36.0,3,3.0,2762.0,0,0.0,2571.0,44.0,58.43181818181818,Unknown,Blue
27.0,6,3.0,2901.0,2384,0.822,3835.0,78.0,49.166666666666664,College,Blue
43.0,5,2.0,10351.0,1356,0.131,4572.0,76.0,60.1578947368421,Graduate,Blue
30.0,3,3.0,6811.0,0,0.0,1937.0,39.0,49.666666666666664,Uneducated,Blue
15.0,3,2.0,1438.3,990,0.688,3855.0,73.0,52.80821917808219,Post-Graduate,Blue
36.0,6,1.0,2040.0,1084,0.531,4751.0,80.0,59.3875,Uneducated,Blue
42.0,3,1.0,2271.0,2154,0.9132300000000001,4150.0,69.0,60.14492753623188,Uneducated,Blue
36.0,5,3.0,4316.0,0,0.0,1920.0,53.0,36.22641509433962,Uneducated,Blue
34.0,4,3.0,24868.0,794,0.032,2510.0,32.0,78.4375,Unknown,Blue
30.0,5,2.0,17706.0,1081,0.061,3680.0,81.0,45.4320987654321,Graduate,Silver
36.0,4,2.0,2281.0,1548,0.679,4384.0,78.0,56.205128205128204,Unknown,Blue
31.0,6,3.0,3222.0,0,0.0,5154.0,80.0,64.425,Graduate,Blue
16.0,5,3.0,1438.3,611,0.425,4688.0,89.0,52.674157303370784,Graduate,Blue
37.0,4,4.0,2835.0,1860,0.656,4569.0,81.0,56.407407407407405,Unknown,Blue
44.0,6,4.0,2030.0,1262,0.622,4851.0,84.0,57.75,Graduate,Blue
36.0,3,2.0,3031.0,2517,0.83,2188.0,50.0,43.76,College,Blue
36.0,3,2.0,2012.0,0,0.0,3282.0,66.0,49.72727272727273,Doctorate,Blue
29.0,6,2.0,23034.0,1992,0.086,2514.0,32.0,78.5625,Post-Graduate,Blue
36.0,3,3.0,2286.0,0,0.0,5199.0,83.0,62.63855421686747,Unknown,Blue
48.0,3,2.0,2473.0,1745,0.706,4823.0,72.0,66.98611111111111,College,Blue
20.0,4,3.0,2420.0,676,0.279,3770.0,76.0,49.60526315789474,High School,Blue
34.0,5,3.0,16547.0,0,0.0,1561.0,41.0,38.073170731707314,College,Silver
51.0,3,4.0,3808.0,713,0.187,4845.0,88.0,55.05681818181818,Unknown,Blue
36.0,3,1.0,1750.0,813,0.465,4333.0,68.0,63.720588235294116,Uneducated,Blue
26.0,3,3.0,1438.3,0,0.0,4957.0,88.0,56.32954545454545,Graduate,Blue
36.0,6,4.0,2466.0,1750,0.71,5005.0,76.0,65.85526315789474,College,Blue
37.0,4,3.0,2701.0,1986,0.735,4767.0,76.0,62.723684210526315,High School,Blue
34.0,6,1.0,5387.0,1133,0.21,4374.0,76.0,57.55263157894737,High School,Blue
36.0,6,2.0,16290.0,0,0.0,4232.0,79.0,53.56962025316456,Graduate,Silver
37.0,3,4.0,3745.0,1291,0.345,4956.0,88.0,56.31818181818182,Post-Graduate,Blue
36.0,6,3.0,26690.0,0,0.0,4363.0,76.0,57.4078947368421,Graduate,Blue
50.0,5,2.0,8513.0,799,0.094,2119.0,37.0,57.270270270270274,Unknown,Blue
31.0,6,2.0,2768.0,1329,0.48,4275.0,78.0,54.80769230769231,College,Blue
53.0,3,2.0,1438.3,0,0.0,4457.0,79.0,56.41772151898734,College,Blue
28.0,3,1.0,1967.0,0,0.0,4620.0,77.0,60.0,High School,Blue
